"Protein","Missing_Rate_Percent","Missingness_Threshold_Percent","Status"
"FNIP1",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"GFOD1",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"HNF4G",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"KCTD20",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"NDNF",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"NLRP6",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"NUDT11",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"PLA2G6",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"PLXDC1",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"PRX",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"SLC25A32",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"TOGARAM1",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"TRAK1",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"TUB",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"UBOX5",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"ZBED5",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"ZDHHC2",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"ZNF623",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"ZRSR2",67.1140939597315,50,"Temporarily_Excluded_High_Missingness"
"ADAMTS1",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"ADGRF1",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"CCDC69",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"CCNB1",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"EPB41L4A",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"GLYCTK",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"IRAK2",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"ITPRIPL2",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"JADE3",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"MCRIP2",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"MERTK",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"PAEP",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"PTAFR",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"RAMAC",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"SLC19A1",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"TCEAL7",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"TUSC1",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"UBALD1",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"ZNF267",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"ZNF672",66.4429530201342,50,"Temporarily_Excluded_High_Missingness"
"CCDC85A",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"CLK1",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"CYP2J2",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"DKK1",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"ELF4",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"ENKD1",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"ERCC6L",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"FUT4",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"GLI1",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"GNLY",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"HECW2",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"IGKV3OR2.268",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"INCENP",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"ITGA8",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"ITGB7",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"KIAA0040",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"LYSMD3",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"MAP10",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"MLF1",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"NABP1",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"NOTCH4",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"NR1H2",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"NR4A1",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"PLXNA3",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"PNPLA7",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"RPTN",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"SHISA2",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"SLC20A1",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"SPNS2",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"SUPT3H",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"TCEA2",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"TMEM126B",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"TOMM7",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"TRIM13",65.7718120805369,50,"Temporarily_Excluded_High_Missingness"
"APOA5",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"CDC20",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"CPEB3",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"CYREN",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"FAM135A",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"FOXA1",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"IGHE",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"KAT2B",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"MIER3",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"NFKBIL1",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"PDP2",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"RASL12",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"SC5D",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"SCML2",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"SLC1A1",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"TCP11L2",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"TENT4A",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"TIMELESS",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"TMA7",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"TMEM163",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"TRIM37",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"USP31",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"ZCCHC14",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"ZNF395",65.1006711409396,50,"Temporarily_Excluded_High_Missingness"
"ALDOA",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"C9orf152",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"CLK2",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"FAM219A",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"IGFBP1",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"KIF20A",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"KLHDC7A",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"MSRB1",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"NCAM2",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"NIPSNAP3B",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"PEX2",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"PIGX",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"RNF128",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"SH2B2",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"SLC25A51",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"TLE4",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"TSTD2",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"ZCCHC2",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"ZNF18",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"ZNF593",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"ZNF792",64.4295302013423,50,"Temporarily_Excluded_High_Missingness"
"BCDIN3D",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"C2orf42",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"CADM3",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"CCR1",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"CDAN1",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"CREM",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"DLG2",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"EVC",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"FAM117A",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"GRHL1",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"HIPK1",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"HPS1",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"IL10RB",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"KAT6B",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"LIN7B",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"MMP15",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"MOB3C",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"MS4A1",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"MSL3",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"NINJ1",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"NTRK2",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"NUAK1",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"PLK1",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"PPFIA3",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"PRIMPOL",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"RNPEPL1",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"SETD5",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"SLC34A2",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"SLC41A3",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"SLC7A8",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"SNAP25",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"TIE1",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"TNFSF4",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"TTK",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"UGT2B7",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"ZBTB10",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"ZNF134",63.758389261745,50,"Temporarily_Excluded_High_Missingness"
"ABO",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"ANKRD40",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"ANKRD46",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"BCO1",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"C12orf73",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"CEP152",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"DDX11",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"ENC1",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"ERCC5",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"FUT2",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"GLB1L",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"GLCCI1",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"KCTD2",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"KNL1",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"LAMP5",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"LILRB2",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"LILRB3",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"LIN9",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"NDUFB2",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"OLFM1",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"PIP",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"RAB37",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"RCBTB1",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"RNF4",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"RWDD3",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"SEC14L4",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"SGSM2",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"SLC52A2",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"SNX25",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"TBC1D31",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"TEC",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"TENT2",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"TNFRSF11B",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"TSPAN4",63.0872483221477,50,"Temporarily_Excluded_High_Missingness"
"AC099489.1",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"ACSM6",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"ADGRL3",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"ANKS3",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"ARHGEF15",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"ARNTL",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"BACE2",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"C1orf131",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"C3AR1",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"ENPP5",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"FBXO9",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"HDAC9",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"IL20RA",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"KRT15",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"LAMP3",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"LAYN",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"LPAR1",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"MUC2",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"MYSM1",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"NCOA4",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"PXMP2",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"RNF141",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"SAA2",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"SENP5",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"SLC36A1",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"SNX19",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"STK35",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"U2AF1L4",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"USP1",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"USP12",62.4161073825503,50,"Temporarily_Excluded_High_Missingness"
"ABTB1",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"ANKHD1",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"C17orf49",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"CD3D",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"CDK8",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"CR1",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"DIPK2B",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"EGFLAM",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"EGR2",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"EMC9",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"FA2H",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"FUT6",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"HHLA2",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"KDM4C",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"KLHL9",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"MAML3",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"NDRG4",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"NR3C2",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"PHLDB3",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"RASSF7",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"RLIM",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"SMYD4",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"SNRNP48",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"TICAM1",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"UGCG",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"USP38",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"WASF1",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"ZNF362",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"ZNF526",61.744966442953,50,"Temporarily_Excluded_High_Missingness"
"BTBD11",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"CCN4",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"CLOCK",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"CYP4X1",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"DGCR2",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"DGKD",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"FPR1",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"HAVCR2",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"HMMR",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"IGHV3.30",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"KLF4",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"LIN37",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"LRRC58",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"MCUB",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"METTL25",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"MGAT4B",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"NAA80",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"NACAD",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"NPTXR",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"RBM43",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"RNF138",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"SLC25A26",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"SOX13",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"SRGAP3",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"STK16",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"TEPSIN",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"TLCD4",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"TMEM184B",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"TNFRSF14",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"TYMS",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"ZNF423",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"ZNF521",61.0738255033557,50,"Temporarily_Excluded_High_Missingness"
"ASB6",60.4026845637584,50,"Temporarily_Excluded_High_Missingness"
"B3GNTL1",60.4026845637584,50,"Temporarily_Excluded_High_Missingness"
